"Index","AA","AAPL","AIG","AMGN","AXP","BA","BAC","C","CAT","CRM","CSCO","CVX","DD","DIS","DOW","GE","GM","GS","HD","HON","HPQ","IBM","INTC","JNJ","JPM","KO","MCD","MDLZ","MMM","MO","MRK","MSFT","NKE","PFE","PG","RTX","T","TRV","UNH","V","VZ","WBA","WMT","XOM"
"2013-12-04",22.492081,20.178572,48.939999,113.07,84.5,131.5,15.63,52.040001,83.970001,52.27,21.25,121.769997,55.35096,69.970001,NA,159.971176,38.709999,168.699997,78.400002,82.781075,12.77475,168.011475,23.74,93.629997,57.189999,40.369999,95.709999,34.27,126.459999,37.23,47.051525,38.939999,39.41,29.667933,83.349998,68.558846,26.132931,88.610001,73.650002,50.685001,49.369999,57.57,80.220001,94.669998
"2013-12-05",22.46805,20.282143,48.189999,113.349998,84.540001,132.729996,15.43,51.060001,84.410004,53.049999,20.91,121.099998,54.952446,70.230003,NA,158.830246,39.09,165.559998,78.540001,82.809677,12.375114,168.336517,24.26,92.970001,55.82,39.830002,95.43,34.400002,126.830002,36.959999,46.574429,38,39.474998,29.648956,82.690002,68.628067,25.86858,87.919998,72.75,50.427502,48.91,56.110001,79.440002,94.129997
"2013-12-06",22.492081,20.000713,49.549999,114.120003,85.93,135.179993,15.56,51.490002,85.5,53.880001,21.280001,122.290001,55.891804,71.459999,NA,161.772659,40.169998,167.210007,79.839996,84.201599,12.579473,169.856598,24.82,94.440002,56.060001,40.459999,96.800003,35.09,128.610001,37.459999,47.127865,38.360001,39.93,29.924099,84.519997,69.930771,26.080059,89.010002,73.5,50.467499,49.48,56.709999,79.940002,95.650002
"2013-12-09",22.780439,20.229643,49.560001,113.980003,85.75,134.679993,15.58,52.110001,86.089996,53.68,21.219999,123.339996,58.069405,71.110001,NA,163.27388,40.900002,167.669998,79.599998,83.772583,12.375114,169.655838,24.93,94.440002,56.509998,40.400002,95.720001,34.689999,128.570007,37.689999,47.290077,38.709999,39.889999,29.962049,84.779999,69.968536,26.200907,88.449997,73.720001,50.397499,49.57,56.66,79.949997,95.839996
"2013-12-10",22.972679,20.198214,49.299999,114.099998,85.290001,133.699997,15.56,51.740002,86.419998,53.720001,21.209999,123.660004,59.464211,71.57,NA,162.973633,40.400002,169.729996,78.610001,83.74398,12.279746,169.33078,24.82,94.139999,56.700001,39.849998,95.43,34.060001,127.550003,37.32,47.166031,38.110001,39.610001,29.734344,83.650002,69.842667,25.981873,88.440002,74.050003,49.857498,49.049999,56.599998,79.080002,95.709999
"2013-12-11",22.444019,20.048571,48.700001,113.050003,83.900002,132.559998,15.25,50.709999,85.279999,51.43,20.879999,122.099998,58.425224,70.519997,NA,159.610886,40.16,167.600006,79,82.418793,12.257039,167.495224,24.42,93.110001,56.07,40.130001,95.260002,34.080002,126.769997,37.669998,46.708015,37.610001,38.419998,29.079697,84.019997,68.382629,25.641994,87.099998,72.139999,51.415001,48.490002,57.68,79.089996,94.260002
"2013-12-12",22.516109,20.019285,49.419998,112.57,83.300003,132.960007,15.25,50.91,85.57,50.98,20.51,120.989998,58.012474,69.629997,NA,159.370682,40.049999,168.330002,78.529999,82.266258,12.079927,165.745697,24.469999,91.160004,56.310001,39.209999,94.099998,33.98,126.580002,37.200001,46.106869,37.220001,38.115002,28.70019,82.300003,68.023911,25.596678,86.629997,71.010002,50.860001,48.130001,57.549999,78.5,95.360001
"2013-12-13",22.85253,19.801071,49.73,112.160004,83.68,133.830002,15.18,50.970001,86.050003,51.130001,20.24,119.900002,59.094158,69.620003,NA,161.172165,40.040001,168.389999,79.010002,82.571335,12.15713,165.20076,24.290001,91.349998,56.169998,39.23,94.440002,33.849998,126.43,37.099998,46.164124,36.689999,38.200001,28.70019,82.370003,67.558212,25.566465,86.489998,70.480003,51.84,47.84,57.009998,78.080002,95.309998
"2013-12-16",22.99671,19.910713,50.279999,112.120003,84.519997,134.720001,15.24,50.900002,87.379997,51.16,20.68,120.220001,59.208023,70.510002,NA,162.012848,41.439999,170.949997,79.099998,83.295898,12.216167,170.028687,24.450001,91.370003,56.419998,39.27,95.449997,33.849998,127.660004,37.240002,45.887405,36.889999,38.220001,28.70019,81.690002,68.300819,25.793051,87.050003,71.059998,51.9375,48.259998,56.880001,77.739998,97.220001
"2013-12-17",23.309099,19.821072,49.360001,111,84.110001,135.880005,15.18,50.689999,86.919998,52.220001,20.92,118.739998,60.061981,70.660004,NA,162.313095,41.529999,170.490005,78.620003,82.447395,12.46594,168.030594,24.66,90.660004,55.720001,39.099998,94.379997,33.959999,131.389999,37.450001,45.706108,36.52,38.380001,28.595825,80.910004,67.728134,25.566465,86.57,70.730003,53.3125,47.560001,56.25,77.25,96.75
"2013-12-18",23.62149,19.670357,50.25,112.730003,85.989998,135.490005,15.69,51.959999,88.169998,53.360001,21,121.599998,61.926468,72.199997,NA,164.594971,41.27,174.839996,80.050003,84.325531,12.493188,170.841293,25.15,92.639999,57.240002,40.02,95.93,34.639999,135.800003,38.16,46.660305,36.580002,39.275002,29.193548,82.379997,69.106354,25.966766,88.139999,72.379997,53.837502,48.470001,57.34,77.940002,99.540001
"2013-12-19",23.957911,19.445,50.360001,112.599998,86.410004,135.169998,15.75,51.880001,87.540001,53.07,21.07,123.220001,62.481541,72.970001,NA,164.05452,40.299999,174.770004,79.949997,84.506676,12.733878,172.294449,25.139999,91.980003,57.23,39.860001,95.139999,34.43,136.410004,38.220001,46.555344,36.25,39.130001,29.136621,81.900002,68.911263,26.019636,88.790001,72.389999,54.02,48.43,56.939999,77.239998,99.43
"2013-12-20",23.88582,19.607857,51.029999,114.029999,87.57,136.669998,15.6,52.209999,88.93,53.720001,21.129999,122.779999,62.310749,72.400002,NA,164.294724,40.990002,175.160004,80.040001,85.374245,12.620345,172.103256,25.059999,92.089996,57.700001,40.040001,96.510002,34.669998,136.720001,38.57,47.061069,36.799999,38.669998,28.70019,81.839996,69.641281,25.906343,89.18,73.349998,53.9925,48.080002,59.040001,77.43,98.68
"2013-12-23",24.34239,20.360357,51.240002,113.199997,88.309998,136.399994,15.69,52.41,89.959999,54.580002,21.57,122.800003,62.453075,73.279999,NA,164.534912,41.290001,176.470001,80.559998,85.536316,12.73842,174.216064,25.32,92.029999,58.240002,40.16,96.300003,34.700001,136.800003,38.139999,47.099236,36.619999,38.555,28.795067,81.309998,69.741974,26.200907,89.160004,74.349998,54.5075,48.580002,57.540001,77.870003,98.510002
"2013-12-24",24.895081,20.27393,51.279999,112.25,88.690002,136.830002,15.7,52.43,90.910004,54.799999,21.690001,123.510002,63.221642,73.849998,NA,165.795959,40.880001,176.160004,80.639999,86.232269,12.788374,175.162521,25.43,92.059998,58.25,40.189999,96.540001,34.720001,136.990005,38.080002,47.146946,37.080002,38.830002,28.73814,81.309998,70.151039,26.397282,89.489998,74.129997,54.682499,48.98,57.610001,78.010002,99.220001
"2013-12-26",25.06329,20.139286,51,114.360001,89,138.270004,15.65,52.349998,91.150002,54.849998,21.799999,124.809998,63.847881,74.620003,NA,167.117035,41.52,176.449997,81.550003,86.851967,12.856494,177.198853,25.700001,92.540001,58.200001,40.490002,96.839996,34.91,138.289993,38.25,47.442749,37.439999,39.095001,28.984819,81.760002,70.918816,26.555891,90.010002,74.849998,55.049999,49.18,57.669998,78.389999,100.900002
"2013-12-27",25.68807,20.003214,51.18,115.120003,89.190002,136.899994,15.67,52.259998,90.870003,54.450001,22.02,125.230003,63.477833,74.349998,NA,167.117035,40.939999,176.350006,81.639999,86.890099,12.801998,176.94072,25.6,92.349998,58.139999,40.66,96.910004,34.91,139.350006,38.310001,47.509541,37.290001,39.080002,29.07021,82.010002,70.988045,26.570997,89.849998,74.690002,54.9175,49.169998,57.43,78.470001,101.510002
"2013-12-30",25.303591,19.804285,51.110001,115.489998,89.589996,135.919998,15.54,51.919998,90.870003,55.169998,22.25,124.230003,63.477833,76.230003,NA,167.477325,40.689999,175.729996,81.940002,86.75663,12.747502,178.212234,25.85,92.300003,57.950001,41.09,97.010002,35.130001,139.419998,38.360001,47.652672,37.290001,39.369999,29.117647,82,70.943993,26.586103,90.279999,74.779999,55.227501,49.150002,57.84,78.629997,100.309998
"2013-12-31",25.54389,20.036428,51.049999,114.080002,90.730003,136.490005,15.57,52.110001,90.809998,55.189999,22.43,124.910004,63.193176,76.400002,NA,168.318024,40.869999,177.259995,82.339996,87.109375,12.70663,179.321228,25.959999,91.589996,58.48,41.310001,97.029999,35.299999,140.25,38.389999,47.757633,37.41,39.32,29.06072,81.410004,71.617371,26.555891,90.540001,75.300003,55.669998,49.139999,57.439999,78.690002,101.199997
"2014-01-02",25.303591,19.754642,50.709999,115.800003,89.449997,136.669998,16.1,52.27,89.870003,54.860001,22,124.139999,62.438843,76.269997,NA,165.135406,40.950001,176.889999,82.019997,86.108337,12.561308,177.370941,25.790001,91.029999,58.209999,40.66,96.410004,34.810001,138.130005,37.900002,47.223282,37.16,39.119999,28.899431,80.540001,70.792953,26.397282,89.330002,74.57,55.252499,49,56.630001,78.910004,99.75
"2014-01-03",25.39971,19.320715,50.919998,114.470001,89.739998,137.619995,16.41,53.400002,89.82,55.119999,21.98,124.349998,62.15419,76.110001,NA,165.01532,39.57,178.149994,81.889999,86.299011,12.870118,178.432129,25.780001,91.849998,58.66,40.459999,96.540001,34.75,138.449997,37.720001,47.45229,36.91,39.014999,28.956356,80.449997,71.050972,26.283989,89.160004,75.099998,55.290001,48.419998,56.82,78.650002,99.510002
"2014-01-06",25.303591,19.426071,50.52,113.480003,89.699997,138.410004,16.66,53.810001,88.639999,54.23,22.01,124.019997,62.040329,75.82,NA,163.694229,40.400002,179.369995,81.099998,86.213203,12.847411,177.820267,25.459999,92.330002,59,40.27,95.849998,34.529999,137.630005,37.279999,47.46183,36.130001,38.715,28.984819,80.639999,70.98175,26.404835,88.919998,74.239998,54.9575,48.689999,57.139999,78.209999,99.660004
"2014-01-07",25.32762,19.287144,51.209999,116.43,89.360001,140.509995,16.5,54.18,88.93,54.950001,22.309999,125.07,61.357159,76.339996,NA,163.874374,40.200001,178.289993,81.5,86.565956,12.797457,181.367111,25.59,94.290001,58.32,40.389999,96.379997,34.810001,137.649994,37.279999,47.814884,36.41,38.744999,29.165085,81.419998,71.434868,26.397282,88.400002,76.510002,55.377499,49.299999,57.509998,78.449997,101.07
"2014-01-08",26.02449,19.409286,51.810001,115.879997,89.410004,140.820007,16.58,54.810001,89.139999,56.939999,22.290001,123.290001,61.428322,75.220001,NA,163.393982,40.419998,178.440002,81.93,86.22274,12.46594,179.703629,25.43,94.160004,58.869999,39.939999,95.410004,34.82,136.630005,37.130001,47.509541,35.759998,38.544998,29.364326,80.239998,71.522972,25.861027,87.580002,75.620003,55.555,48.5,59.360001,77.830002,100.739998
"2014-01-09",25.68807,19.161428,52.110001,118.889999,88.879997,142.130005,16.83,55.200001,89.709999,56.290001,22.09,123.290001,60.63129,74.900002,NA,163.454025,40.490002,177.399994,81.57,86.251343,12.538601,179.139572,25.309999,94.730003,58.759998,39.73,95.459999,35.360001,136.449997,37.25,47.251907,35.529999,38.544998,29.34535,80.419998,71.56073,25.332327,87.68,76.080002,55.477501,47.5,61.139999,78.089996,99.760002
"2014-01-10",24.294331,19.033571,52.220001,117.989998,88.550003,141.899994,16.77,54.720001,90.510002,56.950001,22.219999,121.010002,60.787849,75.389999,NA,161.892746,40.029999,178.389999,82.010002,85.955795,12.579473,179.024857,25.530001,94.739998,58.490002,40.130001,95.800003,35.799999,136.179993,37.259998,47.595421,36.040001,38.459999,29.117647,80.300003,71.636246,25.39275,87.489998,74.699997,55.282501,47.75,60.360001,78.040001,100.519997
"2014-01-13",24.2703,19.133215,51.459999,116.400002,86.989998,140.699997,16.43,53.720001,89.889999,56.209999,22.190001,119.25,59.62077,73.269997,NA,160.511627,39.580002,175.880005,80.970001,84.725952,12.770209,176.061188,25.5,94.5,57.700001,39.529999,94.830002,35.200001,134.679993,37.09,50.687023,34.98,37.59,28.975332,80.010002,70.988045,25.151056,86.339996,73.940002,54.724998,47.029999,60.200001,77.489998,98.550003
"2014-01-14",24.79896,19.513929,51.759998,117.720001,87.120003,140.009995,16.77,53.950001,90.559998,57.509998,22.41,119.57,60.702454,74.449997,NA,161.952805,40.02,176.600006,81.010002,85.221703,13.101726,177.74379,26.51,94.720001,57.740002,39.689999,95.220001,35.400002,137.410004,36.98,50.572517,35.779999,37.584999,29.411764,80.870003,70.881058,25.287008,87.449997,74.019997,55.662498,47.080002,60,77.959999,99.120003
"2014-01-15",25.447769,19.905714,52.110001,118.510002,88.25,140.619995,17.15,54.990002,92.410004,59.720001,22.780001,119.18,61.271763,74.279999,NA,164.174622,39.380001,178.75,81.07,85.717453,13.097184,179.483749,26.67,94.800003,59.490002,39.759998,95.459999,35.700001,138.440002,36.900002,50.114506,36.759998,37.715,29.582542,80.790001,71.787285,25.521149,87.879997,74.839996,55.939999,48.27,59.490002,77.660004,98.779999
"2014-01-16",26.529119,19.794643,51.5,119.029999,87.779999,140.210007,17.08,52.599998,92.010002,59.209999,22.780001,118.830002,61.328693,74.209999,NA,163.333939,39,175.169998,81.260002,85.850929,13.42416,180.458893,26.540001,94.639999,58.990002,39.709999,96.059998,35.700001,138.160004,37.299999,50.095421,36.889999,37.395,29.573055,80.559998,71.881683,25.649548,87.239998,72.760002,55.442501,48.529999,59.889999,76.760002,98.940002
"2014-01-17",27.29808,19.309643,50.889999,119.150002,90.970001,140.460007,17.01,52.27,91.440002,59.860001,22.74,119.290001,61.300228,73.980003,NA,159.610886,38.599998,176.279999,81,85.755592,13.533152,181.730408,25.85,95.059998,58.110001,39.279999,94.93,35.25,137.309998,37.029999,49.57061,36.380001,36.695,29.497154,79.879997,71.875397,25.453173,86.470001,72.519997,58.044998,48.349998,59.16,76.190002,99.160004
"2014-01-21",29.14839,19.609644,50.580002,119.25,90.589996,141.669998,17.01,51.849998,90.599998,60.950001,22.83,120.360001,65.370781,74.199997,NA,157.869446,38.34,173.199997,80.459999,86.365746,13.578565,180.143402,25.59,94.029999,58.169998,39.919998,95.080002,34.450001,136.990005,37.369999,49.456108,36.169998,36.875,29.62998,80.18,72.366264,25.354984,85,73.160004,57.982498,47.700001,58.73,75.839996,98.5
"2014-01-22",29.36466,19.696787,50.290001,124.370003,91.129997,144.369995,17.15,51.900002,89.639999,61.139999,22.84,120.43,65.014961,75.309998,NA,156.067978,38.799999,173.679993,80.199997,86.84243,13.551317,174.235184,25.309999,94.32,57.59,39.900002,94.879997,34.450001,136.479996,37.5,48.998093,35.93,36.75,29.667933,79.230003,73.077408,25.181269,84.559998,73.400002,58.247501,47.330002,58.91,75.349998,97.879997
"2014-01-23",29.00421,19.863571,49.209999,123.599998,89.169998,141.309998,16.860001,50.720001,88.480003,60.080002,22.559999,118.389999,63.648624,74.790001,NA,155.047134,38.419998,170.75,80.239998,85.612579,13.337875,174.694077,25.129999,92.739998,56.470001,39.240002,95.32,34.450001,134.710007,37.369999,49.236641,36.060001,36.365002,29.421251,78.239998,72.271866,25.528702,83.07,73.199997,57.0625,47.860001,58.349998,74.959999,96.970001
"2014-01-24",27.49032,19.502501,47.860001,119.290001,86.949997,136.649994,16.450001,49.330002,86.169998,58.400002,22.200001,116.290001,61.784142,72.720001,NA,149.822861,36.830002,167.639999,79.160004,84.344604,12.938238,171.73996,24.809999,90.610001,55.09,38.84,94.43,33.650002,130.220001,37.299999,49.599236,36.810001,35.825001,28.548388,79.18,70.358719,25.241692,81.610001,71.599998,55.3125,47.630001,57.23,74.419998,94.849998
"2014-01-27",27.970921,19.660713,47.290001,118.519997,85.720001,137.360001,16.309999,48.810001,91.290001,57.080002,22,116.43,61.342926,72.25,NA,150.543442,36.759998,164.690002,78.940002,86.079735,12.988193,170.076477,24.719999,89.940002,55.09,38.73,94.07,33.610001,128.960007,36.830002,50.124046,36.029999,35.950001,28.140417,78.470001,71.611076,25.309668,82.290001,71.650002,54.055,47.689999,57.400002,74.150002,94.919998
"2014-01-28",28.47555,18.089287,48.459999,120.699997,86.639999,137.089996,16.73,49.599998,92.470001,59.369999,21.75,116.839996,61.285995,72.879997,NA,152.885361,36.810001,166.25,78.540001,86.232269,13.169846,169.072662,24.9,90.099998,55.740002,38.869999,94.18,33.73,129.809998,36.849998,50.448475,36.27,36.355,28.861481,79.110001,71.655128,25.453173,83.099998,71.709999,55.240002,47.360001,57.02,74.669998,95.650002
"2014-01-29",28.81197,17.883928,47.950001,119.169998,85.550003,129.779999,16.68,48.080002,90.620003,57.959999,21.65,116,63.662857,71.330002,NA,151.864532,36.349998,163.899994,76.68,85.555382,13.178928,168.642441,24.68,88.900002,55.529999,37.900002,93.150002,32.990002,130.25,36.43,49.818703,36.66,35.884998,28.567362,77.639999,71.283829,25.158609,82.209999,71.260002,54.279999,47.689999,56.5,74.099998,95.110001
"2014-01-30",28.715851,17.849285,48.880001,120.889999,86.620003,126.529999,16.93,48.299999,93.199997,60.970001,21.98,116.449997,64.48835,73.220001,NA,153.125565,36.84,165.839996,76.93,87.423988,13.283379,169.560226,24.74,89.5,56,38.169998,93.800003,32.93,128.050003,35.349998,51.059158,36.860001,36.970001,29.240988,76.870003,72.171181,25.188822,82.360001,72.800003,55.220001,47.630001,57.259998,74.75,93.989998
"2014-01-31",27.658529,17.878571,47.959999,118.949997,85.019997,125.260002,16.75,47.43,93.910004,60.529999,21.91,111.629997,64.773003,72.610001,NA,150.903748,36.080002,164.119995,76.849998,86.975899,13.169846,168.910141,24.540001,88.470001,55.360001,37.82,94.169998,32.759998,128.190002,35.220001,50.543892,37.84,36.424999,28.842505,76.620003,71.755821,25.166162,81.279999,72.279999,53.857498,48.02,57.349998,74.68,92.160004
"2014-02-03",26.985689,17.911785,46.880001,116.75,82.860001,123.080002,16.35,46.34,92.419998,58.470001,21.549999,111.139999,63.605927,69.989998,NA,146.219894,35.25,159.820007,75.089996,84.611542,12.733878,165.296371,23.950001,86.779999,54.310001,37.200001,93.019997,32.080002,123.900002,34.110001,49.694656,36.48,35.439999,29.032257,75.699997,69.326622,24.13142,80.260002,70.739998,53.3675,46.41,55.57,72.660004,90.050003
"2014-02-04",27.514351,18.17107,47.619999,115.779999,84,122.040001,16.35,46.779999,92.5,60.959999,21.799999,110.830002,63.990208,71.050003,NA,147.540985,35.82,161.759995,74.970001,85.574448,12.865577,165.238998,23.82,86.620003,54.950001,37.48,93.089996,32.009998,126.720001,34.43,51.059158,36.349998,35.255001,29.829222,76.089996,68.659531,24.509064,80.349998,70.510002,53.634998,46.82,55.950001,72.730003,90.019997
"2014-02-05",26.529119,18.306786,47.639999,115.07,83.720001,121.400002,16.4,47.060001,91.959999,61.630001,21.98,109.519997,63.833649,71.760002,NA,147.240738,35.240002,160.419998,75.260002,85.412376,12.720254,166.577438,23.52,87.279999,55.209999,37.610001,93.580002,32.09,127.360001,34,51.078243,35.82,35.299999,29.079697,76.449997,67.910637,24.229607,80.440002,70.82,53.9025,46.689999,57.849998,72.870003,89.580002
"2014-02-06",26.55315,18.303928,47.720001,116.07,85.690002,122.669998,16.690001,48.25,93.830002,61.700001,22.49,111.269997,64.886871,75.559998,NA,149.822861,35.23,161.75,76.160004,86.890099,12.938238,166.988525,23.99,88.75,56.48,38.029999,94.940002,32.700001,128.899994,34.709999,51.307251,36.18,35.755001,29.259962,76.900002,68.879799,24.169184,80.690002,70.870003,54.752499,46.68,59.220001,72.82,89.800003
"2014-02-07",26.88957,18.559999,49.009998,118.900002,87,127.019997,16.82,49.34,94.870003,61.549999,22.67,112.050003,64.9011,75.669998,NA,151.264038,36.110001,161.929993,76.449997,88.815903,13.201635,169.455063,24.209999,90.040001,56.619999,37.950001,95.919998,32.93,130.330002,35.299999,52.261452,36.560001,36.345001,29.620493,77.309998,69.685333,24.395769,80.879997,71.360001,55.445,46.810001,60.959999,73.75,90.580002
"2014-02-10",26.577181,18.8925,48.880001,120.300003,88.339996,127.160004,16.719999,49.32,94.5,61.040001,22.83,111.690002,65.242683,77.059998,NA,150.42334,34.900002,161,76.410004,88.520363,13.08356,169.349899,24.290001,91.07,56.740002,38.57,94.860001,33.119999,129.699997,35.189999,52.375954,36.799999,36.334999,29.857685,78.029999,70.232849,24.501511,82.349998,69.739998,55.137501,46.91,60.650002,73.760002,89.519997
"2014-02-11",27.22599,19.14143,49,121.239998,88.580002,130.160004,16.879999,49.66,94.959999,61.23,22.709999,113.580002,66.665955,77.790001,NA,152.705215,35.25,164.389999,76.699997,89.769272,13.333333,171.797318,24.469999,92.970001,57.43,38.639999,95.339996,33.279999,130.979996,35.139999,53.148853,37.169998,36.990002,30.246679,78.839996,71.088737,24.886707,83.209999,70.620003,55.5825,47.209999,64.199997,74.800003,90.839996
"2014-02-12",27.08181,19.139999,49.040001,122.209999,89.019997,128.130005,16.75,49.959999,96.169998,61.48,22.85,112.029999,65.997017,77.910004,NA,152.465027,35.560001,163.5,77.279999,89.893211,13.360581,172.313583,24.549999,92.419998,57.52,38.509998,94.889999,33.209999,130.440002,34.93,52.480915,37.470001,37.055,29.990513,77.489998,70.975456,24.879154,82.260002,70.239998,56.0425,47.369999,65.419998,74.959999,91.080002
"2014-02-13",27.394199,19.44393,49.59,124.150002,88.900002,129.5,16.75,49.860001,96.110001,63.130001,22.27,112.510002,65.897392,77.900002,NA,152.765274,35.200001,164.059998,77.589996,90.122025,13.546776,173.843216,24.700001,92.559998,58.029999,38.650002,95.459999,34.009998,130.139999,35.279999,52.576336,37.610001,37.435001,30.075901,77.800003,71.302704,25.294561,82.879997,71.209999,56.012501,47.310001,66.389999,75.360001,91.43
"2014-02-14",27.322109,19.428213,48.98,123.839996,89,130.160004,16.700001,49.52,96.550003,62.799999,22.559999,113.480003,66.480927,79.230003,NA,154.566742,35.950001,163.720001,77.93,90.198288,13.633061,175.611862,24.76,92.760002,58.150002,38.93,95.779999,34.119999,132.119995,35.57,52.900764,37.619999,37.535,30.303604,79.400002,71.661423,25.037764,84.019997,73.519997,56.5,46.509998,64.779999,75.790001,94.110001
"2014-02-18",27.394199,19.499643,50.169998,124.940002,89.019997,130.630005,16.469999,49.380001,96.559998,63.73,22.41,112.709999,66.580559,79.580002,NA,154.026306,36.310001,164.649994,77.57,89.950417,13.433243,175.13385,24.76,92.169998,58.490002,37.470001,96.019997,34.189999,131.800003,35.459999,53.139313,37.419998,37.605,30.246679,77.970001,71.579613,24.788521,84.370003,73.830002,56.514999,45.98,64.540001,75.330002,94.07
"2014-02-19",28.259279,19.191786,49.25,123.349998,88.839996,128.389999,16.200001,48.189999,96.209999,63.02,22.280001,113.599998,66.096649,78.870003,NA,152.52507,36.029999,163.259995,76.449997,88.6157,13.374205,174.904404,24.5,91.639999,57.259998,37.099998,95.550003,34.259998,130.559998,35.16,52.519085,37.509998,37.41,29.867172,78.139999,71.76841,24.811178,84.010002,73.550003,55.970001,46.529999,65.510002,74.849998,93.949997
"2014-02-20",28.307341,18.969643,49.220001,123.489998,89.010002,129.559998,16.299999,48.130001,96.919998,63.009998,22.299999,114.599998,67.092934,79.190002,NA,150.843689,36.509998,164.5,77.480003,89.19725,13.710263,176.156784,24.74,92.379997,57.580002,37.299999,95.75,34.48,131.559998,35.529999,53.253819,37.75,37.790001,29.933586,77.919998,72.40403,25.060423,83.809998,73.480003,55.865002,48.119999,66.550003,73.519997,95.370003
"2014-02-21",28.187189,18.758928,48.98,123.849998,88.75,128.279999,16.290001,48.259998,97.5,63.59,22.129999,112.68,66.836746,80.129997,NA,149.762802,36.689999,164.5,77.739998,89.549995,13.52861,174.751434,24.42,91.519997,57.610001,37.18,96.449997,34.299999,131.570007,35.369999,53.463741,37.98,38.240002,29.848198,77.970001,72.611702,24.773415,83.790001,73.809998,55.84,47.27,66.32,73.120003,95.029999
"2014-02-24",28.28331,18.84107,49.450001,125.790001,89.919998,129.589996,16.530001,48.98,97.32,63.91,22.120001,114.150002,66.822517,80.730003,NA,151.864532,36.549999,166.539993,77.870003,89.387924,13.587648,175.382416,24.629999,91.110001,58.029999,37.5,96.5,34.400002,132.199997,35.380001,53.606869,37.689999,38.919998,30.351044,77.860001,73.310257,24.52417,83.440002,76.010002,56.547501,46.23,66.519997,73.349998,96.440002
"2014-02-25",27.922859,18.645,49.009998,124.360001,89.910004,126.779999,16.34,48.400002,96.410004,63.66,21.84,114.970001,67.206795,80.209999,NA,151.744431,36.099998,163.479996,80.980003,89.492798,13.569482,175.172089,24.620001,91.110001,57.029999,37.77,96.620003,33.950001,132.929993,35.57,53.349236,37.540001,39.055,30.256166,78.120003,72.932663,24.297583,83.339996,75.32,56.7775,46.290001,66.949997,73.349998,96.309998
"2014-02-26",28.95615,18.476786,48.720001,121.860001,89.730003,126.610001,16.33,48.32,97.199997,63.740002,21.93,115.510002,68.074989,80.080002,NA,151.924576,36.830002,162.800003,81.699997,89.483261,13.578565,175.965576,24.799999,91.110001,56.75,37.869999,95.889999,33.919998,132.860001,35.439999,53.692749,37.470001,39.209999,30.351044,77.860001,73.071114,24.169184,83.43,76.059998,56.5275,46.349998,66.510002,74.779999,95.790001
"2014-02-27",28.908091,18.845358,49.310001,123.080002,90.290001,128.559998,16.49,48.689999,96.699997,66.220001,21.92,115.690002,69.042816,80.480003,NA,153.125565,36.77,165.380005,81.970001,89.969482,13.510445,177.122375,24.76,91.360001,56.689999,38.07,95.080002,33.849998,134.339996,35.869999,54.064884,37.860001,39.009998,30.578749,78.190002,73.38578,24.342899,83.849998,76.019997,56.57,47.5,68.190002,74.559998,95.839996
"2014-02-28",28.21122,18.794287,49.77,124.019997,91.279999,128.919998,16.530001,48.630001,96.970001,62.369999,21.799999,115.330002,69.327469,80.809998,NA,152.945419,36.200001,166.449997,82.029999,90.036217,13.569482,177.026764,24.76,92.120003,56.82,38.200001,95.150002,34.029999,134.729996,36.259998,54.379772,38.310001,39.150002,30.464895,78.660004,73.643799,24.116314,83.839996,77.269997,56.485001,47.580002,67.949997,74.699997,96.269997
"2014-03-03",27.922859,18.848572,49.450001,123.690002,89.970001,128.220001,16.299999,47.610001,96.309998,61.490002,21.57,114.839996,68.943184,79.459999,NA,150.843689,36.209999,164.740005,82,89.225853,13.501362,176.156784,24.5,91.559998,56.209999,38.119999,94.32,33.799999,132.210007,36.450001,53.835876,37.779999,38.695,30.341557,77.480003,73.480179,24.063444,83.18,77.099998,55.360001,47.310001,67.400002,74.120003,95.5
"2014-03-04",28.3554,18.972857,50.25,126,92.610001,130.229996,16.73,48.830002,97.019997,63.07,21.82,115.32,70.39492,81.709999,NA,154.026306,36.93,168.729996,82.870003,90.188759,13.678474,178.240921,24.610001,93.339996,57.259998,38.310001,94.980003,34.310001,132.679993,37.07,54.446564,38.41,39.310001,31.015181,78.449997,74.002518,24.282476,84.110001,78.129997,56.375,47.900002,69.089996,75.129997,96.519997
"2014-03-05",29.0763,19.012857,50.889999,126.190002,92.139999,128.789993,17.25,49.419998,96.370003,63.68,21.870001,114.43,71.035393,82.68,NA,155.707687,37.52,171.899994,82.910004,90.245956,13.59673,178.910141,24.5,92.589996,58.16,38.349998,95.019997,34.330002,133.850006,36.950001,54.274811,38.110001,38.709999,31.072105,77.82,73.889236,24.267372,84.370003,77.989998,55.702499,47.380001,68.480003,74.800003,93.800003
"2014-03-06",28.980181,18.955357,51.259998,124.190002,93.519997,128.860001,17.35,49.709999,97.599998,63.139999,21.82,114.849998,70.850365,83.339996,NA,157.449112,37.540001,172.600006,82.410004,90.331764,13.66485,179.388138,24.629999,92.889999,58.900002,38.470001,95.580002,34.880001,134.080002,36.889999,54.637405,38.150002,39.110001,30.796965,78.059998,74.109505,24.425982,84.400002,77.639999,55.965,47.459999,66.709999,74.879997,93.760002
